-13.6996957084,0.677834972668,-0.432549602344,0.277134775202,0.0111480412089,0.0869980668919,-0.137357977379,0.116322731648,-0.136777945629,0.0771975204423,-0.155601318134,-0.023268502822,-0.183772089675,blues
-16.3366205693,0.777272920976,0.184920934727,0.131350343588,0.163120560911,0.0424510033165,-0.193920692561,0.260031792601,-0.177121431011,0.188064930184,-0.0365080579819,0.0133393910457,-0.0978931554296,blues
-13.0800937076,1.4345446339,-0.601862346996,0.0279914014541,-0.339613593338,0.162497435316,-0.110837356013,0.0362588553263,-0.0701300301132,0.151405316024,-0.121325175102,0.0115774984582,0.0289267201475,blues
-16.6543896429,1.49581959039,0.00778998057568,0.175480582772,-0.0447944603367,0.117606004697,-0.147359038999,-0.0339370541002,-0.0995122794782,0.0754446509612,-0.111107814797,0.0585673832197,0.0232302769019,blues
-14.8753775182,1.31077385111,-0.393981868979,0.262395855477,-0.543982888421,0.150221729654,-0.331842148623,-0.0859175286063,-0.239667091335,0.136659432673,-0.18652151356,-0.0546003098721,-0.0663038016159,blues
-15.077030096,1.00473870854,-0.195807341863,0.506809262527,-0.307638386574,0.346326087333,-0.344972299298,0.108732763967,-0.100708533416,0.213070811493,-0.234746806219,0.201620113535,-0.0280490127246,blues
-16.5127607652,2.4278327704,-1.14129685972,0.431332215431,0.437083614853,0.368178809241,-0.272161285053,0.114366233935,-0.153167354701,0.134424955586,-0.159080414301,0.12033653366,-0.00516626952542,blues
-15.6422242576,1.71439190453,-0.879809445482,0.498390376519,0.274276904461,0.482518523934,-0.294806009109,0.346244905694,-0.103808469197,0.262114465115,-0.101460710204,0.000524220994551,-0.061637240704,blues
-13.9965045694,0.451465646074,-0.418029934947,0.27986089907,0.14626863438,0.130781421133,-0.239054765068,0.040024553492,-0.351857348195,0.037989697944,-0.0392449470783,0.268297336764,-0.0800646216436,blues
-16.5277909162,0.89370520341,-0.0430060903035,0.662610850689,-0.24877321497,-0.0105424229428,-0.178235728743,0.198000536265,-0.199028834666,0.123298017263,-0.284320263404,-0.0141401161906,-0.0515285042291,blues
-15.883746396,1.97128870398,-0.285743172881,0.493556113206,-0.372425944922,0.12972363603,-0.398667161062,0.0805423926603,-0.117403468809,0.0280173202696,-0.209588668334,0.0603660624047,-0.140357220511,blues
-19.1186674898,0.987773124109,-0.0581678403755,0.506516775663,-0.0564363667616,0.314808111773,-0.0994024182663,0.11592487893,-0.141930735506,0.21911945532,-0.0757511310388,0.194620094049,0.0446633308199,blues
-16.1792132843,1.22662581205,-0.694438590472,0.873588663216,0.0286282299053,0.136136124667,0.371858825726,0.307825833961,-0.282700793781,0.0421386741205,0.0156071947171,0.0746948968218,-0.0935820224756,blues
-16.504669249,0.798211393296,0.129515756351,0.565300338824,0.330913346917,0.0605006157492,0.322039460736,0.364939646132,-0.294291511825,0.0384478480871,0.0575238395331,0.0634305844424,-0.161993741492,blues
-19.521260611,0.634254949771,-0.0119056601089,0.600322161215,0.269560810349,0.306096083786,0.353756813208,0.28020645037,-0.372127261312,-0.0772546489436,-0.0296483528331,-0.054047379556,-0.162710871213,blues
-17.4403525963,1.00102840898,-0.209510939746,0.460570898122,0.0220623270397,0.0308586097286,0.394855456254,0.373782104837,-0.327184209013,-0.0130447412797,0.0111480133467,0.037241265235,-0.0684639689452,blues
-17.1919003749,0.776817545011,-0.155546954845,0.316196195715,0.119636786839,0.14444593424,0.260494060471,0.187826346056,-0.417968061648,-0.0620080825241,-0.016417693185,0.0749707078241,-0.142680327735,blues
-17.6941738642,1.50084418361,-0.658773943489,0.842099819526,0.412053085142,0.235455158689,0.303457646022,0.469717645189,-0.354307182611,-0.0636478516244,-0.00439772861699,-0.0622668206461,-0.206353055915,blues
-17.4248923641,0.41928941824,0.20941748969,0.503849200753,0.233130760419,0.195765610264,0.351319588189,0.343537285232,-0.23080569653,0.0488443793003,-0.0437594684207,0.0381793438998,-0.165728748616,blues
-17.3919229001,1.51199194326,-0.203295447495,0.731327679848,0.0581552481983,0.147251651457,0.361989241936,0.12065583938,-0.327904912766,0.0340270539893,-0.16769646447,-0.00273298581512,-0.173465319413,blues
-17.45689658,0.773372518602,0.280913048767,0.378662858898,0.189771596069,0.0855472517443,0.190722466589,0.195781109695,-0.296882621146,0.00505736499895,0.014024928419,0.0510656063207,-0.198092406001,blues
-17.8681306873,1.27977210805,-0.122462037917,0.548008492653,0.189772765278,0.239144054038,0.497523139308,0.305297945119,-0.486366493689,0.00243079752635,0.0338691137721,0.0539585201878,-0.0603805540823,blues
-17.0414691034,1.36816509382,-0.29552859412,0.692669196756,0.091895887401,0.0799258864371,0.384203811367,0.233609602828,-0.543455338219,-0.0263278016891,-0.0575821717765,0.0115594579541,-0.0638791564843,blues
-16.4917116763,1.51966246616,-0.800682545994,1.06995142007,0.0762379239601,0.344801345227,0.200871114596,0.260745030172,-0.061683713208,-0.0578549369919,0.176147335695,0.226560885438,0.0101344334644,blues
-18.5413918806,1.31422857897,-0.634423690876,1.30752043841,0.215086601958,0.457633269074,0.199029607967,0.244607134787,0.0273112137118,-0.0385370969941,-0.0688896035212,0.151780187637,0.0332523944531,blues
-17.5278581282,1.25243101016,-0.789194407587,1.17988453384,0.374441978905,0.300877790032,0.0648055476059,0.146306915408,-0.0408173181016,0.0198200370433,0.0104013442254,0.18060763273,-0.0904028820471,blues
-18.7763668045,1.05804261277,-0.563214199317,1.0492057291,0.140792203257,0.297609149284,-0.0223074722495,0.301456767434,-0.191224539147,0.0535697364438,0.00146129189213,0.115418024229,0.0855162762058,blues
-16.514877594,1.38078107337,-1.08855061142,1.37082366434,0.1086139896,0.226741076409,-0.105937538898,0.264400521993,0.0458550828868,0.128532768612,0.0512738749891,-0.0471296081482,-0.00824140720037,blues
-17.6582946462,1.59935682069,-0.925612057007,0.893577886043,0.317475620465,0.360000265766,0.218969974277,0.343533459939,-0.0229739651274,0.13797113332,-0.104935606848,0.142281732989,-0.0143114123276,blues
-16.9025502255,0.542265196729,0.824554464245,-0.0127470265151,0.304933005221,0.285114411892,-0.0237761181238,0.353290733843,-0.176884258202,0.414706102181,-0.0137443195748,0.120683757932,-0.192521269374,blues
-15.9038657853,0.812164425813,0.958839236318,0.164630445514,0.425895415875,0.197197837635,-0.158830278858,0.469503102908,-0.221625992661,0.199650225691,-0.0996489890977,0.336241007205,-0.100591004221,blues
-16.3227493567,0.934442857451,0.643873608238,0.198415336867,0.454986670472,0.373110002788,-0.0429231961667,0.358585229345,-0.0841567821539,0.377276923993,0.047226098336,0.152225209004,-0.0948619141047,blues
-18.7574232195,0.687461407615,0.520373265917,-0.0125029114165,0.221014447156,0.432897297894,-0.0968768482658,0.246316823978,-0.0335114220222,0.28440078275,0.0189003795542,0.304803008207,-0.186062343284,blues
-16.7013154681,0.631552608918,1.28943116754,0.156414805228,0.308624883252,0.341345183772,-0.144568047348,0.28642526903,-0.130598046713,0.449984097732,0.00782570587704,0.231443740526,-0.151940813491,blues
-16.243398072,0.760935179311,0.74276291744,-0.0753332819839,0.185926285912,0.329583871982,0.00227105969885,0.494733573149,-0.245496503866,0.353284013938,-0.003209077589,0.260063841585,0.0208716763598,blues
-15.0077236599,1.13650351794,0.722401626523,-0.15177858281,0.106161197894,0.232496191798,-0.27771989726,0.276215379646,-0.0723855044056,0.270570017347,-0.0861647077449,0.144988836485,-0.10049770379,blues
-15.5268011056,1.21717468569,0.844846754884,0.126501953868,0.25338288734,0.31704356443,-0.093179231987,0.44357647413,-0.0401049165016,0.299214315229,0.0623750484497,0.1572953431,-0.171926883775,blues
-19.1943726627,1.10799484792,0.251823790854,0.0905890490469,0.0441005778008,0.351491953524,-0.0505025145377,0.420626812041,-0.10596628805,0.343137831033,0.024421600969,0.189524930903,-0.0147925118676,blues
-15.8183324023,0.77024289964,0.834689258086,-0.0276309817799,0.383780033092,0.401745218514,-0.155772858839,0.0870646706432,-0.0296381910552,0.43086209921,0.0362179203658,0.220341739525,-0.0329914112484,blues
-18.7467628839,1.37626267446,0.653739517621,0.0636006746999,0.11976479829,0.409665292321,0.0603179286713,0.363618952461,0.0855968792034,0.228214177536,-0.0272636520915,0.172248263879,-0.0999438595047,blues
-13.6092584785,-0.565214539127,-0.238128900548,0.719629762088,-0.0974727175104,0.375496825408,0.0593475927183,0.202867247414,-0.0756613140792,0.33763651609,0.022221882925,-0.0696529155945,-0.0161203203051,blues
-13.3851723757,-0.528571264171,-0.107082743171,0.253646077845,-0.125141530034,0.0385011501652,-0.0171994876847,0.319949577743,0.0377734820174,0.378781174312,-0.075753505257,-0.207403655262,0.0530279522202,blues
-14.6277037383,-1.05574234585,-0.612430092005,0.494636838179,0.073284892253,0.409589303275,-0.0714384577067,0.315469411306,0.30047341828,0.61632390302,0.0364958060589,-0.159915636642,0.0831396333797,blues
-13.5913721452,-0.175758508301,-0.206314949278,0.0609380844177,-0.0684980167479,0.119322113343,-0.0708424096417,0.225249045123,0.0304565490828,0.466474881357,0.0500961072169,0.0460024576952,-0.0801510021105,blues
-13.5132826061,-0.604628444676,-0.488594801081,0.393549263643,-0.132607460958,0.342168367922,-0.111190947793,0.316195106599,0.231259753728,0.517558997859,-0.0186113064218,-0.119366727973,-0.0144828270289,blues
-15.2237879426,-0.769310027625,-0.155097600496,0.894595629293,0.26119053599,0.461930624198,-0.0195603943678,0.3900459471,0.285830283888,0.577092691586,0.0750764393954,-0.165610075542,0.0382089230704,blues
-15.8399664158,-0.647363572649,0.0721605789068,0.626689748171,0.186517965909,0.448195784227,0.00471153487295,0.420377668288,0.182281798408,0.39803136236,0.0104880049064,-0.133406670111,0.0677510344946,blues
-14.9122194748,-0.598517520683,0.0694333933632,0.943971191379,0.0698994200746,0.528363081017,0.104900337275,0.453360872669,0.295361790002,0.498149798907,-0.128808760736,-0.0788152185451,0.126905791632,blues
-13.3094639906,-0.084066020834,-0.542412313997,0.41255481802,-0.1124172299,0.188854666602,-0.107517348872,0.13356777026,-0.0491556066585,0.351728178618,-0.0558717846628,0.0639953468282,-0.0884496566211,blues
-17.6830317793,0.0318271873902,0.267483150557,0.86364999063,0.0716160623186,0.897503651554,0.322438722878,0.303354479716,0.225844664064,0.581662429468,-0.00513037392579,0.0283178088054,0.262252126147,blues
